date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,personen_min1_kumulativ,personen_zweit_kumulativ,personen_auffr_kumulativ,dosen_biontech_kumulativ,personen_erst_biontech_kumulativ,personen_voll_biontech_kumulativ,personen_min1_biontech_kumulativ,personen_zweit_biontech_kumulativ,personen_auffr_biontech_kumulativ,dosen_moderna_kumulativ,personen_erst_moderna_kumulativ,personen_voll_moderna_kumulativ,personen_min1_moderna_kumulativ,personen_zweit_moderna_kumulativ,personen_auffr_moderna_kumulativ,dosen_astrazeneca_kumulativ,personen_erst_astrazeneca_kumulativ,personen_voll_astrazeneca_kumulativ,personen_min1_astrazeneca_kumulativ,personen_zweit_astrazeneca_kumulativ,personen_auffr_astrazeneca_kumulativ,dosen_janssen_kumulativ,personen_erst_janssen_kumulativ,personen_voll_janssen_kumulativ,personen_min1_janssen_kumulativ,personen_zweit_janssen_kumulativ,personen_auffr_janssen_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_alter_min1,indikation_alter_zweit,indikation_alter_auffr,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_beruf_min1,indikation_beruf_zweit,indikation_beruf_auffr,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_medizinisch_min1,indikation_medizinisch_zweit,indikation_medizinisch_auffr,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,indikation_pflegeheim_min1,indikation_pflegeheim_zweit,indikation_pflegeheim_auffr,dosen_differenz_zum_vortag,personen_erst_differenz_zum_vortag,personen_voll_differenz_zum_vortag,personen_min1_differenz_zum_vortag,personen_zweit_differenz_zum_vortag,personen_auffr_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_quote_min1,impf_quote_zweit,impf_quote_auffr,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,impf_inzidenz_min1,impf_inzidenz_zweit,impf_inzidenz_auffr,dosen_kumulativ_alter_unter12,personen_erst_kumulativ_alter_unter12,personen_voll_kumulativ_alter_unter12,personen_min1_kumulativ_alter_unter12,personen_zweit_kumulativ_alter_unter12,personen_auffr_kumulativ_alter_unter12,impf_quote_dosen_alter_unter12,impf_quote_erst_alter_unter12,impf_quote_voll_alter_unter12,impf_quote_min1_alter_unter12,impf_quote_zweit_alter_unter12,impf_quote_auffr_alter_unter12,impf_inzidenz_dosen_alter_unter12,impf_inzidenz_erst_alter_unter12,impf_inzidenz_voll_alter_unter12,impf_inzidenz_min1_alter_unter12,impf_inzidenz_zweit_alter_unter12,impf_inzidenz_auffr_alter_unter12,dosen_kumulativ_alter_12bis17,personen_erst_kumulativ_alter_12bis17,personen_voll_kumulativ_alter_12bis17,personen_min1_kumulativ_alter_12bis17,personen_zweit_kumulativ_alter_12bis17,personen_auffr_kumulativ_alter_12bis17,impf_quote_dosen_alter_12bis17,impf_quote_erst_alter_12bis17,impf_quote_voll_alter_12bis17,impf_quote_min1_alter_12bis17,impf_quote_zweit_alter_12bis17,impf_quote_auffr_alter_12bis17,impf_inzidenz_dosen_alter_12bis17,impf_inzidenz_erst_alter_12bis17,impf_inzidenz_voll_alter_12bis17,impf_inzidenz_min1_alter_12bis17,impf_inzidenz_zweit_alter_12bis17,impf_inzidenz_auffr_alter_12bis17,dosen_kumulativ_alter_unter18,personen_erst_kumulativ_alter_unter18,personen_voll_kumulativ_alter_unter18,personen_min1_kumulativ_alter_unter18,personen_zweit_kumulativ_alter_unter18,personen_auffr_kumulativ_alter_unter18,impf_quote_dosen_alter_unter18,impf_quote_erst_alter_unter18,impf_quote_voll_alter_unter18,impf_quote_min1_alter_unter18,impf_quote_zweit_alter_unter18,impf_quote_auffr_alter_unter18,impf_inzidenz_dosen_alter_unter18,impf_inzidenz_erst_alter_unter18,impf_inzidenz_voll_alter_unter18,impf_inzidenz_min1_alter_unter18,impf_inzidenz_zweit_alter_unter18,impf_inzidenz_auffr_alter_unter18,dosen_kumulativ_alter_18bis59,personen_erst_kumulativ_alter_18bis59,personen_voll_kumulativ_alter_18bis59,personen_min1_kumulativ_alter_18bis59,personen_zweit_kumulativ_alter_18bis59,personen_auffr_kumulativ_alter_18bis59,impf_quote_dosen_alter_18bis59,impf_quote_erst_alter_18bis59,impf_quote_voll_alter_18bis59,impf_quote_min1_alter_18bis59,impf_quote_zweit_alter_18bis59,impf_quote_auffr_alter_18bis59,impf_inzidenz_dosen_alter_18bis59,impf_inzidenz_erst_alter_18bis59,impf_inzidenz_voll_alter_18bis59,impf_inzidenz_min1_alter_18bis59,impf_inzidenz_zweit_alter_18bis59,impf_inzidenz_auffr_alter_18bis59,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,personen_min1_kumulativ_alter_60plus,personen_zweit_kumulativ_alter_60plus,personen_auffr_kumulativ_alter_60plus,impf_quote_dosen_alter_60plus,impf_quote_erst_alter_60plus,impf_quote_voll_alter_60plus,impf_quote_min1_alter_60plus,impf_quote_zweit_alter_60plus,impf_quote_auffr_alter_60plus,impf_inzidenz_dosen_alter_60plus,impf_inzidenz_erst_alter_60plus,impf_inzidenz_voll_alter_60plus,impf_inzidenz_min1_alter_60plus,impf_inzidenz_zweit_alter_60plus,impf_inzidenz_auffr_alter_60plus
2021-02-05,2021-02-06 10:00,3116122,2212851,903271,2212851,903271,,3063335,2160072,903263,2160072,903263,,52787,52779,8,52779,8,,0,0,0,0,0,,0,0,0,0,0,,1075736,774875,300861,774875,300861,,1475216,1038877,436339,1038877,436339,,115246,79857,35389,79857,35389,,943674,636362,307312,636362,307312,,,49890,61132,,,,3.7468380828478356,2.6607412670196853,1.0860968158281503,2.6607412670196853,1.0860968158281503,,37.46838082847836,26.607412670196855,10.860968158281503,26.607412670196855,10.860968158281503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,2021-02-08 11:00,3277135,2295221,981914,2295221,981914,,3217237,2235333,981904,2235333,981904,,59898,59888,10,59888,10,,0,0,0,0,0,,0,0,0,0,0,,1109846,804580,305266,804580,305266,,1581519,1082323,499196,1082323,499196,,119086,82750,36336,82750,36336,,957042,649811,307231,649811,307231,,,31063,23287,,,,3.940440785256014,2.7597832983920694,1.1806574868639448,2.7597832983920694,1.1806574868639448,,39.40440785256014,27.597832983920693,11.80657486863945,27.597832983920693,11.80657486863945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,2021-02-09 10:00,3369433,2344802,1024631,2344802,1024631,,3305995,2281674,1024321,2281674,1024321,,63423,63113,310,63113,310,,15,15,0,15,0,,0,0,0,0,0,,1154551,830292,324259,830292,324259,,1618602,1101480,517122,1101480,517122,,122839,84612,38227,84612,38227,,974298,657328,316970,657328,316970,,,40764,41037,,,,4.051420285214838,2.8193996994783164,1.2320205857365214,2.8193996994783164,1.2320205857365214,,40.51420285214838,28.193996994783166,12.320205857365215,28.193996994783166,12.320205857365215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,2021-02-10 10:00,3509660,2405156,1104504,2405156,1104494,,3442270,2338076,1104194,2338076,1104194,,67337,67037,300,67037,300,,43,43,0,43,0,,0,0,0,0,0,,1236210,861298,374912,861298,374912,,1653889,1124283,529606,1124283,529606,,131576,87448,44128,87448,44128,,1031376,666234,365142,666234,365142,,,56293,55744,,,,4.2200298145732855,2.8919696006735194,1.3280602138997657,2.8919696006735194,1.3280481898580792,,42.20029814573285,28.919696006735194,13.280602138997658,28.919696006735194,13.280481898580792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,2021-02-11 10:00,3669148,2490423,1178725,2490423,1178725,,3591012,2413319,1177693,2413319,1177693,,72139,71107,1032,71107,1032,,5997,5997,0,5997,0,,0,0,0,0,0,,1310973,913165,397808,913165,397808,,1723296,1151641,571655,1151641,571655,,134898,89057,45841,89057,45841,,1057352,676448,380904,676448,380904,,,68425,59847,,,,4.41179885062426,2.9944949969225068,1.4173038537017533,2.9944949969225068,1.4173038537017533,,44.1179885062426,29.944949969225068,14.173038537017533,29.944949969225068,14.173038537017533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,2021-02-12 10:00,3810003,2556697,1253306,2556697,1253306,,3714846,2465249,1249597,2465249,1249597,,77326,73617,3709,73617,3709,,17831,17831,0,17831,0,,0,0,0,0,0,,1370105,947289,422816,947289,422816,,1793017,1181513,611504,1181513,611504,,140279,91424,48855,91424,48855,,1081059,683448,397611,683448,397611,,,66629,65168,,,,4.581163489800625,3.074183130796167,1.506980359004458,3.074183130796167,1.506980359004458,,45.81163489800625,30.741831307961668,15.069803590044579,30.741831307961668,15.069803590044579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,2021-02-13 08:00,3967246,2635673,1331573,2635673,1331573,,3848994,2526472,1322522,2526472,1322522,,86967,77916,9051,77916,9051,,31285,31285,0,31285,0,,0,0,0,0,0,,1439745,988804,450941,988804,450941,,1862990,1212616,650374,1212616,650374,,148734,93962,54772,93962,54772,,1106636,692279,414357,692279,414357,,,74727,72329,,,,4.770233128492961,3.1691442024201244,1.601088926072837,3.1691442024201244,1.601088926072837,,47.70233128492961,31.691442024201244,16.01088926072837,31.691442024201244,16.01088926072837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,2021-02-15 08:00,4146348,2736109,1410239,2736109,1410239,,4003104,2604659,1398445,2604659,1398445,,93078,81284,11794,81284,11794,,50166,50166,0,50166,0,,0,0,0,0,0,,1531253,1045139,486114,1045139,486114,,1937161,1250732,686429,1250732,686429,,152898,96511,56387,96511,56387,,1134231,702309,431922,702309,431922,,,35766,26101,,,,4.9855861199080005,3.2899088675034895,1.6956772524045107,3.2899088675034895,1.6956772524045107,,49.85586119908,32.899088675034896,16.956772524045107,32.899088675034896,16.956772524045107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,2021-02-16 08:00,4284554,2813732,1470822,2813732,1470822,,4122884,2665276,1457608,2665276,1457608,,96801,83587,13214,83587,13214,,64869,64869,0,64869,0,,0,0,0,0,0,,1601858,1088756,513102,1088756,513102,,1993020,1279804,713216,1279804,713216,,157239,98955,58284,98955,58284,,1155751,709593,446158,709593,446158,,,68541,53247,,,,5.151765590441589,3.3832430862872527,1.7685225041543364,3.3832430862872527,1.7685225041543364,,51.51765590441589,33.83243086287253,17.685225041543365,33.83243086287253,17.685225041543365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,2021-02-17 10:00,4422007,2896064,1525943,2896064,1525943,,4234503,2723359,1511144,2723359,1511144,,99971,85172,14799,85172,14799,,87533,87533,0,87533,0,,0,0,0,0,0,,1671639,1134114,537525,1134114,537525,,2052134,1315447,736687,1315447,736687,,160091,100631,59460,100631,59460,,1185005,724275,460730,724275,460730,,,78592,52189,,,,5.317039650636178,3.482239426301228,1.8348002243349506,3.4822394263012275,1.8348002243349506,,53.17039650636178,34.82239426301228,18.348002243349505,34.82239426301228,18.348002243349505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,2021-02-18 08:00,4572420,2991792,1580628,2991792,1580628,,4359311,2794969,1564342,2794969,1564342,,106523,90237,16286,90237,16286,,106586,106586,0,106586,0,,0,0,0,0,0,,1750392,1189939,560453,1189939,560453,,2111016,1349583,761433,1349583,761433,,165065,103463,61602,103463,61602,,1207414,733181,474233,733181,474233,,,89940,51003,,,,5.497896868856579,3.5973431725585496,1.9005536962980296,3.597343172558549,1.9005536962980296,,54.978968688565786,35.97343172558549,19.005536962980297,35.97343172558549,19.005536962980297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,2021-02-19 08:00,4719900,3085114,1634786,3085114,1634786,,4477310,2860811,1616499,2860811,1616499,,113569,95282,18287,95282,18287,,129021,129021,0,129021,0,,0,0,0,0,0,,1822587.988,1239020.988,583567,1239020.988,583567,,2165385.63,1381553.278,783832.352,1381553.278,783832.352,,168536,105299,63237,105299,63237,,1229128,741437,487691,741437,487691,,,88829,50299,,,,5.675227435650305,3.7095539343860793,1.9656735012642257,3.7095539343860793,1.9656735012642257,,56.75227435650305,37.09553934386079,19.656735012642258,37.09553934386079,19.656735012642258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,2021-02-20 08:00,4869641,3179290,1690351,3179290,1690351,,4595777,2926650,1669127,2926650,1669127,,122975,101751,21224,101751,21224,,150889,150889,0,150889,0,,0,0,0,0,0,,1909015.9139999999,1301878.9139999999,607137,1301878.9139999999,607137,,2229283.4299999997,1419690.078,809593.352,1419690.078,809593.352,,176450,110381,66069,110381,66069,,1261399,760490,500909,760490,500909,,,89155,51336,,,,5.855276638269367,3.8227915493736426,2.0324850888957244,3.822791549373643,2.032485088895724,,58.55276638269367,38.22791549373643,20.32485088895724,38.22791549373643,20.32485088895724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,2021-02-22 08:00,5068829,3312351,1756478,3312351,1756478,,4749455,3016589,1732866,3016589,1732866,,132354,108742,23612,108742,23612,,187020,187020,0,187020,0,,0,0,0,0,0,,2026360,1388597,637763,1388597,637763,,2313783,1476574,837209,1476574,837209,,182480,113680,68800,113680,68800,,1283699,766186,517513,766186,517513,,,55986,28234,,,,6.094781119816076,3.982784650459485,2.1119964693565914,3.982784650459485,2.1119964693565914,,60.947811198160764,39.82784650459485,21.119964693565915,39.82784650459485,21.119964693565915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
